ApplicationID,DeptName,Program,Year,ProductName,Glyphosate,ProductType,ProductTier,State,Gallons,Location,Address,Latitude,Longitude,Missing_LL
20630,Parks and Recreation,Restoration,2014,Polaris Herbicide,N,Herbicide,Tier 2,L,0.5,Interlaken Pk,2451 Delmar Drive E,47.636257,-122.308316,
20630,Parks and Recreation,Restoration,2014,Competitor,N,insecticide,Tier 1,L,0.5,Interlaken Pk,2451 Delmar Drive E,47.636257,-122.308316,
15542,Parks and Recreation,Developed Park,2009,Roundup,Y,Herbicide,Tier 2,L,1.25,Westlake Greenbelt,Westlake Ave / Halladay St,47.6416,-122.3434,x
13235,Parks and Recreation,Unspecified,2007,Unknown,N,Other,No Tier,O,,Woodland Pk,Aurora Ave N / N 59th St,47.6689,-122.3442,x
15901,Parks and Recreation,Developed Park,2011,Roundup Pro,Y,Herbicide,Tier 2,L,2,York PG,3327 34th Ave South,47.5727,-122.2907,x
20358,Parks and Recreation,Restoration,2014,Rodeo,Y,Herbicide,Tier 2,L,0.052834435,Me-Kwa-Mooks Pk,4503 Beach Dr SW,47.563166,-122.404005,
15936,Parks and Recreation,Developed Park,2011,Roundup Pro,Y,Herbicide,Tier 2,L,0.68,York PG,3327 34th Ave South,47.5727,-122.2907,x
21635,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.026171875,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21240,Parks and Recreation,Developed Park,2015,Garlon 4,N,Herbicide,Tier 2,L,0.015625,Lake Washington Blvd (South),4900 block Lake Wash Blvd S,47.718819,-122.295266,
21165,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.00234375,NE Queen Anne Greenbelt,Dexter Ave N,47.671728,-122.322634,
21059,Parks and Recreation,Developed Park,2015,RoundUp Pro Max,N,Herbicide,Tier 2,L,9.7265625,Wallingford Playfield,4219 Wallingford Ave N,47.65854443,-122.3374437,
21074,Parks and Recreation,Developed Park,2015,Surflan AS,N,Herbicide,Tier 2,L,4.921875,Wallingford Playfield,4219 Wallingford Ave N,47.65854443,-122.3374437,
21061,Parks and Recreation,Developed Park,2015,Surflan AS,N,Herbicide,Tier 2,L,1.96875,Wallingford Playfield,4219 Wallingford Ave N,47.65854443,-122.3374437,
21075,Parks and Recreation,Developed Park,2015,RoundUp Pro Max,N,Herbicide,Tier 2,L,3.890625,Wallingford Playfield,4219 Wallingford Ave N,47.65854443,-122.3374437,
21365,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0703125,NE Queen Anne Greenbelt,Dexter Ave N,47.671728,-122.322634,
21166,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.05859375,Me-Kwa-Mooks Pk,4100 Aikins Ave SW,47.563782,-122.403424,
21167,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.029765625,Me-Kwa-Mooks Pk,4100 Aikins Ave SW,47.563782,-122.403424,
21169,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.009609375,Interlaken Pk,2451 Delmar Drive E,47.636257,-122.308316,
21168,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.00046875,Jefferson Pk ,4103 Beacon Ave South,47.568067,-122.311441,
21170,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.00140625,Jefferson Pk ,4103 Beacon Ave South,47.568067,-122.311441,
21171,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.001875,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21172,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01171875,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21173,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.00078125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21175,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.001953125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21174,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.013828125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21178,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.017578125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21176,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.001953125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21177,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.001953125,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21179,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0234375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21180,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.0078125,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,
21279,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.073828125,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,
21280,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.011484375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21517,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.03515625,Washington Park,1075 Lake Washington Blvd. E,47.63987,-122.294417,
21519,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Washington Park,1075 Lake Washington Blvd. E,47.63987,-122.294417,
21423,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.005859375,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
21480,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,
21422,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
21486,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.000390625,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
21481,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01546875,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,
21487,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.069609375,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
21471,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.02671875,Lakeview Pk,340 37th Ave E,47.62205,-122.284731,
21421,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.034453125,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,
21484,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00234375,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
21420,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00234375,Harrison Ridge Greenbelt,32nd Ave E / E John St,47.619711,-122.290339,
21507,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Lakeview Pk,340 37th Ave E,47.62205,-122.284731,
21485,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.034453125,Burke-Gilman Trail,3rd Ave NW to NE 145th St,47.66663386,-122.282623,
21473,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.046875,Lakeview Pk,340 37th Ave E,47.62205,-122.284731,
21472,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0178125,Lakeview Pk,340 37th Ave E,47.62205,-122.284731,
21479,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.03125,Interlaken Pk,2451 Delmar Drive E,47.636257,-122.308316,
21478,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.010078125,Interlaken Pk,2451 Delmar Drive E,47.636257,-122.308316,
21489,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.001953125,Mt Claire Pk,2534 Mount Claire Dr South,47.58998307,-122.2926161,
21488,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01265625,Mt Claire Pk,2534 Mount Claire Dr South,47.58998307,-122.2926161,
21558,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.086015625,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21475,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0159375,Schmitz Memorial Pk,4503 Beach Dr SW,47.574375,-122.400425,
21474,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.046875,Schmitz Memorial Pk,4503 Beach Dr SW,47.574375,-122.400425,
21512,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00078125,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21513,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00078125,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21476,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.078125,Schmitz Memorial Pk,4503 Beach Dr SW,47.574375,-122.400425,
21477,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.048046875,Schmitz Memorial Pk,4503 Beach Dr SW,47.574375,-122.400425,
21516,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0015625,Fauntleroy Pk,9100 Fauntleroy Way SW,47.52252,-122.392578,
21511,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21510,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.018046875,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21509,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.024609375,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21508,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.01640625,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21515,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0253125,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21514,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21506,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.015625,Frink Pk,398 Lake Washington Blvd S,47.59927,-122.291361,
21505,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0159375,Frink Pk,398 Lake Washington Blvd S,47.59927,-122.291361,
21559,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.019921875,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21562,Parks and Recreation,Restoration,2015,RoundUp Pro Max,N,Herbicide,Tier 2,L,0.15625,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21497,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.003515625,Colman Park,1800 Lake Washington Blvd S,47.585469,-122.288611,
21498,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Colman Park,1800 Lake Washington Blvd S,47.585469,-122.288611,
21499,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21503,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.015625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21504,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.003515625,Westcrest Pk,SW Henderson St / 8th Ave SW,47.524762,-122.33989,
21500,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01921875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21496,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.003515625,Martha Washington Pk,6612 57th Ave South,47.542398,-122.260054,
21412,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.03125,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21413,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.017578125,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21415,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21495,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.068671875,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
21494,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.016015625,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
21414,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.008203125,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21501,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.019921875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21502,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.015625,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21493,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0390625,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
21438,Parks and Recreation,Restoration,2015,Garlon 4 Ultra,N,Herbicide,Tier 2,L,0.21875,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21492,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01640625,West Seattle Golf,4470 35th Ave SW,47.563271,-122.356966,
21561,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.11203125,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21490,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.03125,Carkeek Pk,950 NW Carkeek Park Rd,47.710823,-122.37241,
21491,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.076875,Carkeek Pk,950 NW Carkeek Park Rd,47.710823,-122.37241,
21410,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.03125,Carkeek Pk,950 NW Carkeek Park Rd,47.710823,-122.37241,
21439,Parks and Recreation,Restoration,2015,Garlon 4 Ultra,N,Herbicide,Tier 2,L,0.140625,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21631,Parks and Recreation,Restoration,2015,Garlon 4 Ultra,N,Herbicide,Tier 2,L,0.140625,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21411,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.076875,Carkeek Pk,950 NW Carkeek Park Rd,47.710823,-122.37241,
21581,Parks and Recreation,Developed Park,2015,Element 4,N,Herbicide,Tier 2,L,0.046875,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,
21419,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.010546875,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
21417,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.005859375,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21418,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Washington Park,1075 Lake Washington Blvd. E,47.637765,-122.29537,
21416,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0234375,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21425,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.046875,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
21424,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.003515625,Woodland Pk,Aurora Ave N / N 59th St,47.668907,-122.344218,
21407,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.089765625,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21406,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0859375,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21440,Parks and Recreation,Restoration,2015,Garlon 4 Ultra,N,Herbicide,Tier 2,L,0.5,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21632,Parks and Recreation,Restoration,2015,Garlon 4 Ultra,N,Herbicide,Tier 2,L,0.5,Kinnear Pk,899 W Olympic Pl,47.627316,-122.367205,
21398,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00078125,Colman Park,1800 Lake Washington Blvd S,47.585469,-122.288611,
21405,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.010546875,Ravenna Pk,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,
21585,Parks and Recreation,Developed Park,2015,Element 4,N,Herbicide,Tier 2,L,0.046875,Judkins Pk & PF,2150 S Norman St,47.592425,-122.303953,
21399,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.00234375,Colman Park,1800 Lake Washington Blvd S,47.585469,-122.288611,
21400,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00078125,Frink Pk,398 Lake Washington Blvd S,47.59927,-122.291361,
21334,Parks and Recreation,Restoration,2015,Roundup Pro,Y,Herbicide,Tier 2,L,0.0078125,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21401,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.001171875,Lakeview Pk,340 37th Ave E,47.62205,-122.284731,
21402,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00390625,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
21404,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.00078125,Ravenna Pk,Ravenna Ave NE / NE 55th St,47.671402,-122.305705,
21403,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.00234375,Thornton Creek ,NE 92nd St / 45th Ave NE,47.707034,-122.307629,
21395,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.05625,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21394,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.05078125,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21282,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.005859375,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21392,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0078125,Lakeridge Park (Dead Horse Canyon),10201 Holyoke Way S,47.506033,-122.247429,
21391,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.008203125,Lewis Pk,1120 15th Ave South,47.592857,-122.314435,
21393,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.023203125,Lakeridge Park (Dead Horse Canyon),10201 Holyoke Way S,47.506033,-122.247429,
21434,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.4296875,Kilbourne Pk,9131 California Ave SW,47.52133,-122.388277,
21397,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01125,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21396,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0390625,Camp Long,5200 35th Ave SW,47.556242,-122.373161,
21284,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.00390625,Kiwanis Ravine,34th Ave W / W McCord Pl,47.66197,-122.401004,
21389,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0078125,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21464,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.01640625,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21337,Parks and Recreation,Restoration,2015,Roundup Pro,Y,Herbicide,Tier 2,L,0.0390625,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21390,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0046875,Lincoln Pk,7367 47th Ave SW,47.531177,-122.396012,
21557,Parks and Recreation,Restoration,2015,RoundUp Pro Max,N,Herbicide,Tier 2,L,0.046875,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21556,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.046875,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21338,Parks and Recreation,Restoration,2015,Roundup Pro,Y,Herbicide,Tier 2,L,0.0625,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21384,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0375,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21383,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0125,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21382,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.006640625,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21381,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.06890625,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21388,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.0140625,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21409,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.078125,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21408,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.174609375,Cheasty ,253 S Mc Clellan St,47.578767,-122.301472,
21385,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.046875,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21387,Parks and Recreation,Restoration,2015,Buccaneer Plus,Y,Herbicide,Tier 2,L,0.0625,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21386,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.023203125,Discovery Pk,W Emerson St / W Government Way,47.660498,-122.416228,
21430,Parks and Recreation,Restoration,2015,Roundup Pro,Y,Herbicide,Tier 2,L,0.0703125,W Duwamish GB Riverview,W Marginal Way SW & Highland Park Way SW,47.563271,-122.356966,
21466,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.109375,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21463,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,1.421875,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21345,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.00390625,E Duwamish GB: Carkeek Drive,2799 12th Ave South,47.586761,-122.318448,
21344,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.004921875,Madrona Park,E Spring Street,47.615231,-122.284261,
21462,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.038671875,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21458,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.1171875,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21460,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.009375,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21457,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.125,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21461,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.003984375,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21459,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.09375,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21554,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.02203125,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21555,Parks and Recreation,Restoration,2015,RoundUp Pro Max,N,Herbicide,Tier 2,L,0.1015625,Pigeon Point Pk,20th Ave SW / SW Genesee St,47.561925,-122.356829,
21429,Parks and Recreation,Restoration,2015,Roundup Pro,Y,Herbicide,Tier 2,L,0.03125,W Duwamish GB: Spokane St,7099 Highland Park Way SW,47.563271,-122.356966,
21467,Parks and Recreation,Restoration,2015,Garlon 4,N,Herbicide,Tier 2,L,0.09375,Seward Pk,5900 Lake Washington Blvd S,47.5543,-122.252449,
21348,Parks and Recreation,Restoration,2015,Rodeo,Y,Herbicide,Tier 2,L,0.015625,Ravenna Pk,NE 58th St / 20th Ave NE,47.671402,-122.305705,
21347,Parks and Recreation,Restoration,2015,EZJect Copperhead,N,Herbicide,Tier 2,S,0.066796875,Ravenna Pk,NE 58th St / 20th Ave NE,47.671402,-122.305705,
